age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
90,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,2286,95,Portugal,0.380717,NEGATIVE
90,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,2286,95,Portugal,0.522179,POSITIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,89,France,0.437647,NEGATIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,89,France,0.580435,POSITIVE
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,95,France,0.413601,NEGATIVE
79,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,95,France,0.556306,POSITIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,89,Laos,0.471702,NEGATIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,89,Laos,0.613480,POSITIVE
90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,2500,108,89,Portugal,0.368848,NEGATIVE
90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,2500,108,89,Portugal,0.509528,POSITIVE
79,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,326,90,France,0.392963,NEGATIVE
79,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,326,90,France,0.535043,POSITIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,95,England,0.431384,NEGATIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,95,England,0.574215,POSITIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,89,England,0.368929,NEGATIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,89,England,0.509616,POSITIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,95,Canada,0.465696,NEGATIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,95,Canada,0.607745,POSITIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,89,Canada,0.401784,NEGATIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,89,Canada,0.544195,POSITIVE
90,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,326,90,England,0.410478,NEGATIVE
90,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,326,90,England,0.553122,POSITIVE
80,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,544,91,Canada,0.435773,NEGATIVE
80,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,544,91,Canada,0.578579,POSITIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,2504,83,France,0.374884,NEGATIVE
90,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,2504,83,France,0.515984,POSITIVE
91,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,77,Laos,0.423044,NEGATIVE
91,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,77,Laos,0.565863,POSITIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,2286,76,Portugal,0.444456,NEGATIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,2286,76,Portugal,0.587147,POSITIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,83,Laos,0.407595,NEGATIVE
80,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,83,Laos,0.550171,POSITIVE
81,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,77,Taiwan,0.457966,NEGATIVE
81,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,77,Taiwan,0.600307,POSITIVE
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,544,78,Laos,0.457456,NEGATIVE
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,544,78,Laos,0.599814,POSITIVE
80,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,544,78,Laos,0.370618,NEGATIVE
80,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,544,78,Laos,0.511426,POSITIVE
90,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,2286,76,United-States,0.462178,NEGATIVE
90,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,2286,76,United-States,0.604369,POSITIVE
91,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,2722,83,Canada,0.425640,NEGATIVE
91,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,2722,83,Canada,0.568472,POSITIVE
92,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,77,Outlying-US(Guam-USVI-etc),0.476788,NEGATIVE
92,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,77,Outlying-US(Guam-USVI-etc),0.618305,POSITIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,2286,83,United-States,0.448552,NEGATIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,2286,83,United-States,0.591158,POSITIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,2286,76,United-States,0.375062,NEGATIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,2286,76,United-States,0.516175,POSITIVE
81,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,84,Outlying-US(Guam-USVI-etc),0.459865,NEGATIVE
81,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,84,Outlying-US(Guam-USVI-etc),0.602141,POSITIVE
81,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,77,Outlying-US(Guam-USVI-etc),0.388911,NEGATIVE
81,Self-emp-inc,Prof-school,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,77,Outlying-US(Guam-USVI-etc),0.530808,POSITIVE
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,2500,544,78,Canada,0.388099,NEGATIVE
91,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,2500,544,78,Canada,0.529956,POSITIVE
81,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,762,79,Outlying-US(Guam-USVI-etc),0.414032,NEGATIVE
81,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,762,79,Outlying-US(Guam-USVI-etc),0.556744,POSITIVE
