age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
59,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,62500,762,60,Canada,0.495993,NEGATIVE
59,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,62500,762,60,Canada,0.528867,POSITIVE
64,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,52500,762,60,Greece,0.499045,NEGATIVE
64,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,52500,762,60,Greece,0.524407,POSITIVE
65,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,52500,1851,61,Canada,0.496633,NEGATIVE
65,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,52500,1851,61,Canada,0.521755,POSITIVE
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Husband,Black,Female,52500,2069,11,Laos,0.512391,POSITIVE
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Husband,Black,Male,52500,2069,11,Laos,0.498355,NEGATIVE
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Husband,Black,Female,52500,980,11,Columbia,0.510525,POSITIVE
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Husband,Black,Male,52500,980,11,Columbia,0.496488,NEGATIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Husband,Other,Female,52500,762,22,Dominican-Republic,0.499402,NEGATIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Husband,Other,Male,52500,762,22,Dominican-Republic,0.532263,POSITIVE
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Own-child,Black,Female,52500,980,11,Laos,0.487539,NEGATIVE
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Own-child,Black,Male,52500,980,11,Laos,0.531244,POSITIVE
76,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,52500,980,11,Laos,0.516120,POSITIVE
76,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,52500,980,11,Laos,0.494895,NEGATIVE
94,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,67500,980,23,South,0.509220,POSITIVE
94,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,67500,980,23,South,0.495182,NEGATIVE
94,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,67500,980,23,Canada,0.492431,NEGATIVE
94,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,67500,980,23,Canada,0.525314,POSITIVE
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,67500,762,10,Greece,0.504878,POSITIVE
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,67500,762,10,Greece,0.490841,NEGATIVE
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,72500,762,9,Puerto-Rico,0.513949,POSITIVE
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,72500,762,9,Puerto-Rico,0.499914,NEGATIVE
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,67500,544,7,Puerto-Rico,0.500868,POSITIVE
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,67500,544,7,Puerto-Rico,0.486833,NEGATIVE
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,67500,762,9,Greece,0.492588,NEGATIVE
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,67500,762,9,Greece,0.524396,POSITIVE
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,67500,1633,10,Canada,0.483732,NEGATIVE
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,67500,1633,10,Canada,0.516626,POSITIVE
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,67500,980,23,South,0.505200,POSITIVE
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,67500,980,23,South,0.483974,NEGATIVE
84,State-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,72500,544,19,Puerto-Rico,0.510525,POSITIVE
84,State-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,72500,544,19,Puerto-Rico,0.493681,NEGATIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,67500,1633,22,Canada,0.502984,POSITIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,67500,1633,22,Canada,0.488947,NEGATIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,67500,762,10,Greece,0.518353,POSITIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,67500,762,10,Greece,0.497131,NEGATIVE
84,State-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,72500,544,8,Puerto-Rico,0.501733,POSITIVE
84,State-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,72500,544,8,Puerto-Rico,0.498938,NEGATIVE
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,67500,1415,9,Puerto-Rico,0.507952,POSITIVE
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,67500,1415,9,Puerto-Rico,0.486726,NEGATIVE
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,67500,980,23,South,0.473798,NEGATIVE
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,67500,980,23,South,0.513846,POSITIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,67500,1633,22,Canada,0.495558,NEGATIVE
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,67500,1633,22,Canada,0.539224,POSITIVE
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,57500,980,36,Philippines,0.489026,NEGATIVE
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,57500,980,36,Philippines,0.500510,POSITIVE
