age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
68,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,3375,1,United-States,0.481939,NEGATIVE
68,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,3375,1,United-States,0.581851,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,3375,1,China,0.473309,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,3375,1,China,0.573414,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,3375,1,United-States,0.421934,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,3375,1,United-States,0.521940,POSITIVE
56,Without-pay,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,92500,2286,1,United-States,0.498024,NEGATIVE
56,Without-pay,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,92500,2286,1,United-States,0.597426,POSITIVE
68,Without-pay,Bachelors,3,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2286,1,United-States,0.478215,NEGATIVE
68,Without-pay,Bachelors,3,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2286,1,United-States,0.578218,POSITIVE
56,Without-pay,Bachelors,3,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2286,1,China,0.469592,NEGATIVE
56,Without-pay,Bachelors,3,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2286,1,China,0.569761,POSITIVE
56,Without-pay,Bachelors,3,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2286,1,United-States,0.418300,NEGATIVE
56,Without-pay,Bachelors,3,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2286,1,United-States,0.518216,POSITIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,92500,2286,1,Portugal,0.497845,NEGATIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,92500,2286,1,Portugal,0.597254,POSITIVE
90,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2286,1,Portugal,0.472996,NEGATIVE
90,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2286,1,Portugal,0.573105,POSITIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2286,1,Guatemala,0.464708,NEGATIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2286,1,Guatemala,0.564945,POSITIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2286,1,Portugal,0.418126,NEGATIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2286,1,Portugal,0.518039,POSITIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2940,1,United-States,0.449927,NEGATIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2940,1,United-States,0.550252,POSITIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,1,United-States,0.408425,NEGATIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,1,United-States,0.508044,POSITIVE
68,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2940,1,Portugal,0.493433,NEGATIVE
68,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2940,1,Portugal,0.593001,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2940,1,Guatemala,0.480070,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2940,1,Guatemala,0.580029,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,92500,2940,1,Portugal,0.433195,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,92500,2940,1,Portugal,0.533406,POSITIVE
58,Without-pay,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Female,92500,2286,10,France,0.431259,NEGATIVE
58,Without-pay,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Male,92500,2286,10,France,0.531443,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2940,1,United-States,0.423399,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2940,1,United-States,0.523437,POSITIVE
62,Without-pay,Prof-school,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,92500,2504,30,Outlying-US(Guam-USVI-etc),0.414637,NEGATIVE
62,Without-pay,Prof-school,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92500,2504,30,Outlying-US(Guam-USVI-etc),0.514452,POSITIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Female,92500,2286,1,United-States,0.452157,NEGATIVE
79,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Male,92500,2286,1,United-States,0.552480,POSITIVE
68,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Female,92500,2286,1,Portugal,0.495684,NEGATIVE
68,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Male,92500,2286,1,Portugal,0.595173,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Female,92500,2286,1,Guatemala,0.482318,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Male,92500,2286,1,Guatemala,0.582221,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Female,92500,2286,1,Portugal,0.435407,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Male,92500,2286,1,Portugal,0.535646,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Female,92500,2940,1,United-States,0.467466,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Male,92500,2940,1,United-States,0.567666,POSITIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,92500,2286,1,United-States,0.425598,NEGATIVE
56,Without-pay,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,92500,2286,1,United-States,0.525683,POSITIVE
56,State-gov,Bachelors,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,92500,2286,1,United-States,0.490584,NEGATIVE
56,State-gov,Bachelors,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,92500,2286,1,United-States,0.590247,POSITIVE
56,State-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,1,United-States,0.411076,NEGATIVE
