age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
90,Private,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Female,17500,108,89,Guatemala,0.493020,NEGATIVE
90,Private,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Male,17500,108,89,Guatemala,0.540730,POSITIVE
90,Private,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,17500,108,89,Guatemala,0.396471,NEGATIVE
90,Private,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,17500,108,89,Guatemala,0.515583,POSITIVE
91,Self-emp-not-inc,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,17500,326,91,Scotland,0.473185,NEGATIVE
91,Self-emp-not-inc,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,17500,326,91,Scotland,0.526295,POSITIVE
87,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,17500,980,98,Hong,0.496715,NEGATIVE
87,State-gov,5th-6th,3,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,17500,980,98,Hong,0.525871,POSITIVE
79,Private,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,17500,108,89,El-Salvador,0.485203,NEGATIVE
79,Private,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,17500,108,89,El-Salvador,0.541752,POSITIVE
90,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,17500,108,89,Guatemala,0.458335,NEGATIVE
90,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,17500,108,89,Guatemala,0.515710,POSITIVE
91,Self-emp-not-inc,Some-college,1,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,17500,326,91,Scotland,0.518101,POSITIVE
91,Self-emp-not-inc,Some-college,1,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,17500,326,91,Scotland,0.484190,NEGATIVE
90,Self-emp-not-inc,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,17500,326,77,Nicaragua,0.445789,NEGATIVE
90,Self-emp-not-inc,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,17500,326,77,Nicaragua,0.533639,POSITIVE
91,Self-emp-not-inc,12th,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,17500,544,78,Scotland,0.475351,NEGATIVE
91,Self-emp-not-inc,12th,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,17500,544,78,Scotland,0.528208,POSITIVE
90,Self-emp-not-inc,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,17500,1197,77,Nicaragua,0.548375,POSITIVE
90,Self-emp-not-inc,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,17500,1197,77,Nicaragua,0.496263,NEGATIVE
79,Self-emp-not-inc,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,17500,108,77,Nicaragua,0.495439,NEGATIVE
79,Self-emp-not-inc,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,17500,108,77,Nicaragua,0.526045,POSITIVE
91,Self-emp-not-inc,Some-college,1,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,17500,326,83,Scotland,0.468732,NEGATIVE
91,Self-emp-not-inc,Some-college,1,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,17500,326,83,Scotland,0.512551,POSITIVE
91,Self-emp-not-inc,Some-college,2,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,17500,544,78,Scotland,0.500263,POSITIVE
91,Self-emp-not-inc,Some-college,2,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,17500,544,78,Scotland,0.495578,NEGATIVE
