age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
56,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,17500,108,26,Guatemala,0.480693,NEGATIVE
56,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,17500,108,26,Guatemala,0.560684,POSITIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,17500,108,8,Guatemala,0.496920,NEGATIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,17500,108,8,Guatemala,0.646038,POSITIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,17500,108,1,Guatemala,0.411562,NEGATIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,17500,108,1,Guatemala,0.563770,POSITIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,17500,108,1,Portugal,0.461279,NEGATIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,17500,108,1,Portugal,0.612729,POSITIVE
56,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,17500,108,14,Guatemala,0.462741,NEGATIVE
56,Local-gov,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,17500,108,14,Guatemala,0.542867,POSITIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,17500,1197,1,United-States,0.493458,NEGATIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,17500,1197,1,United-States,0.644112,POSITIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,17500,108,1,China,0.417140,NEGATIVE
90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,17500,108,1,China,0.570748,POSITIVE
90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,17500,108,1,Cambodia,0.397834,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,17500,108,1,Cambodia,0.551054,POSITIVE
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,17500,3375,1,United-States,0.350153,NEGATIVE
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,17500,3375,1,United-States,0.621580,POSITIVE
90,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,89,Portugal,0.461515,NEGATIVE
90,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,89,Portugal,0.594317,POSITIVE
80,Local-gov,HS-grad,13,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,3593,91,Laos,0.441062,NEGATIVE
80,Local-gov,HS-grad,13,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,3593,91,Laos,0.501612,POSITIVE
90,Self-emp-not-inc,Some-college,13,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,3375,77,France,0.398456,NEGATIVE
90,Self-emp-not-inc,Some-college,13,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,3375,77,France,0.531007,POSITIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,76,Portugal,0.443813,NEGATIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,76,Portugal,0.576980,POSITIVE
92,Self-emp-inc,Prof-school,13,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2504,92,Taiwan,0.444922,NEGATIVE
92,Self-emp-inc,Prof-school,13,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2504,92,Taiwan,0.525680,POSITIVE
90,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Female,2500,2286,89,Portugal,0.425864,NEGATIVE
90,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Male,2500,2286,89,Portugal,0.559058,POSITIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,2722,93,Columbia,0.449088,NEGATIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,2722,93,Columbia,0.509735,POSITIVE
90,Private,Bachelors,13,Widowed,Tech-support,Wife,White,Female,2500,2286,76,Portugal,0.460362,NEGATIVE
90,Private,Bachelors,13,Widowed,Tech-support,Wife,White,Male,2500,2286,76,Portugal,0.593198,POSITIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,2722,80,Columbia,0.459527,NEGATIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,2722,80,Columbia,0.520252,POSITIVE
79,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Female,2500,2286,76,Portugal,0.408492,NEGATIVE
79,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Male,2500,2286,76,Portugal,0.541376,POSITIVE
90,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,89,United-States,0.399975,NEGATIVE
90,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,89,United-States,0.532584,POSITIVE
81,State-gov,Prof-school,13,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,3593,92,Outlying-US(Guam-USVI-etc),0.481278,NEGATIVE
81,State-gov,Prof-school,13,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,3593,92,Outlying-US(Guam-USVI-etc),0.541995,POSITIVE
91,Self-emp-not-inc,HS-grad,13,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,2500,3593,78,Canada,0.401573,NEGATIVE
91,Self-emp-not-inc,HS-grad,13,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,2500,3593,78,Canada,0.534240,POSITIVE
90,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Female,2500,3375,76,United-States,0.443017,NEGATIVE
90,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Male,2500,3375,76,United-States,0.576193,POSITIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,76,United-States,0.382955,NEGATIVE
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,76,United-States,0.514762,POSITIVE
92,Self-emp-inc,Prof-school,13,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2504,92,Outlying-US(Guam-USVI-etc),0.384867,NEGATIVE
92,Self-emp-inc,Prof-school,13,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2504,92,Outlying-US(Guam-USVI-etc),0.516781,POSITIVE
90,Local-gov,Some-college,13,Widowed,Craft-repair,Wife,White,Female,2500,2286,90,England,0.427320,NEGATIVE
90,Local-gov,Some-college,13,Widowed,Craft-repair,Wife,White,Male,2500,2286,90,England,0.560525,POSITIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,2722,93,Japan,0.442718,NEGATIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,2722,93,Japan,0.503291,POSITIVE
79,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Female,2500,2286,89,United-States,0.474533,NEGATIVE
79,Local-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Male,2500,2286,89,United-States,0.591166,POSITIVE
90,Private,Bachelors,13,Widowed,Tech-support,Wife,White,Female,2500,2286,76,United-States,0.398862,NEGATIVE
90,Private,Bachelors,13,Widowed,Tech-support,Wife,White,Male,2500,2286,76,United-States,0.531429,POSITIVE
82,Self-emp-inc,Assoc-voc,14,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,2722,80,Japan,0.434063,NEGATIVE
