age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
79,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,3375,89,Guatemala,0.502635,POSITIVE
79,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,3375,89,Guatemala,0.481809,NEGATIVE
81,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,52500,2286,90,Nicaragua,0.485772,NEGATIVE
81,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,52500,2286,90,Nicaragua,0.510022,POSITIVE
58,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,52500,2286,90,Nicaragua,0.476018,NEGATIVE
58,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,52500,2286,90,Nicaragua,0.505067,POSITIVE
69,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,3593,91,Scotland,0.507348,POSITIVE
69,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,3593,91,Scotland,0.487533,NEGATIVE
59,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,52500,3593,92,Thailand,0.517920,POSITIVE
59,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,52500,3593,92,Thailand,0.496613,NEGATIVE
64,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,62500,2722,93,Yugoslavia,0.505620,POSITIVE
64,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,62500,2722,93,Yugoslavia,0.496207,NEGATIVE
62,State-gov,Masters,3,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,52500,2504,92,Thailand,0.506131,POSITIVE
62,State-gov,Masters,3,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,52500,2504,92,Thailand,0.498230,NEGATIVE
69,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,2504,91,Scotland,0.497929,NEGATIVE
69,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,2504,91,Scotland,0.518726,POSITIVE
56,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,3375,76,Guatemala,0.508317,POSITIVE
56,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,3375,76,Guatemala,0.488613,NEGATIVE
71,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,2722,80,Yugoslavia,0.502265,POSITIVE
71,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,2722,80,Yugoslavia,0.494933,NEGATIVE
56,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,2286,76,Guatemala,0.500470,POSITIVE
56,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,2286,76,Guatemala,0.487768,NEGATIVE
60,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,2504,78,Scotland,0.483211,NEGATIVE
60,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,2504,78,Scotland,0.500303,POSITIVE
58,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,67500,1415,91,Scotland,0.506866,POSITIVE
58,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,67500,1415,91,Scotland,0.497397,NEGATIVE
60,Self-emp-not-inc,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,1415,91,Scotland,0.489098,NEGATIVE
60,Self-emp-not-inc,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,1415,91,Scotland,0.508565,POSITIVE
62,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,62500,326,92,Thailand,0.456861,NEGATIVE
62,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,62500,326,92,Thailand,0.502328,POSITIVE
67,State-gov,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,57500,544,94,El-Salvador,0.491087,NEGATIVE
67,State-gov,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,57500,544,94,El-Salvador,0.542256,POSITIVE
60,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,62500,1415,78,Scotland,0.501593,POSITIVE
60,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,62500,1415,78,Scotland,0.489687,NEGATIVE
70,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,52500,1415,79,Thailand,0.489061,NEGATIVE
70,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,52500,1415,79,Thailand,0.506678,POSITIVE
60,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,544,80,Yugoslavia,0.477783,NEGATIVE
60,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,544,80,Yugoslavia,0.502403,POSITIVE
58,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,108,77,Nicaragua,0.497246,NEGATIVE
58,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,108,77,Nicaragua,0.505872,POSITIVE
67,State-gov,Prof-school,4,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,57500,1633,94,El-Salvador,0.484031,NEGATIVE
67,State-gov,Prof-school,4,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,57500,1633,94,El-Salvador,0.531043,POSITIVE
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,1197,89,Guatemala,0.484199,NEGATIVE
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,1197,89,Guatemala,0.523748,POSITIVE
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,108,89,Guatemala,0.469092,NEGATIVE
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,108,89,Guatemala,0.502409,POSITIVE
64,State-gov,HS-grad,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,1633,80,Yugoslavia,0.485724,NEGATIVE
64,State-gov,HS-grad,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,1633,80,Yugoslavia,0.512160,POSITIVE
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,108,76,Guatemala,0.493922,NEGATIVE
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,108,76,Guatemala,0.523799,POSITIVE
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,92500,3593,91,Scotland,0.504086,POSITIVE
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,92500,3593,91,Scotland,0.498024,NEGATIVE
13,State-gov,11th,1,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,92500,2504,92,Thailand,0.503380,POSITIVE
13,State-gov,11th,1,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,92500,2504,92,Thailand,0.499613,NEGATIVE
15,State-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,87500,3811,94,El-Salvador,0.500599,POSITIVE
15,State-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,87500,3811,94,El-Salvador,0.485284,NEGATIVE
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,77500,3593,92,Thailand,0.507550,POSITIVE
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,77500,3593,92,Thailand,0.496601,NEGATIVE
15,Federal-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,82500,2722,94,El-Salvador,0.501958,POSITIVE
15,Federal-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,82500,2722,94,El-Salvador,0.490453,NEGATIVE
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,87500,3593,92,Dominican-Republic,0.505896,POSITIVE
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,87500,3593,92,Dominican-Republic,0.499966,NEGATIVE
16,State-gov,10th,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,82500,2722,95,Ecuador,0.497468,NEGATIVE
16,State-gov,10th,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,82500,2722,95,Ecuador,0.516627,POSITIVE
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,3593,78,France,0.516196,POSITIVE
