age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
16,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,4029,89,Portugal,0.487211,NEGATIVE
16,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,4029,89,Portugal,0.519132,POSITIVE
10,Self-emp-not-inc,7th-8th,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,4029,90,Portugal,0.491343,NEGATIVE
10,Self-emp-not-inc,7th-8th,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,4029,90,Portugal,0.523257,POSITIVE
13,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,3375,89,Portugal,0.479444,NEGATIVE
13,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,3375,89,Portugal,0.511363,POSITIVE
10,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,57500,4029,91,Ireland,0.484776,NEGATIVE
10,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57500,4029,91,Ireland,0.516697,POSITIVE
10,Self-emp-not-inc,Some-college,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,57500,3593,91,Ireland,0.498171,NEGATIVE
10,Self-emp-not-inc,Some-college,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57500,3593,91,Ireland,0.530067,POSITIVE
22,Private,7th-8th,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,4029,89,Outlying-US(Guam-USVI-etc),0.481151,NEGATIVE
22,Private,7th-8th,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,4029,89,Outlying-US(Guam-USVI-etc),0.513071,POSITIVE
22,Self-emp-not-inc,12th,9,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,4029,90,United-States,0.480625,NEGATIVE
22,Self-emp-not-inc,12th,9,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,4029,90,United-States,0.512545,POSITIVE
22,Private,Prof-school,9,Married-civ-spouse,Tech-support,Wife,White,Female,52500,4029,89,Outlying-US(Guam-USVI-etc),0.484576,NEGATIVE
22,Private,Prof-school,9,Married-civ-spouse,Tech-support,Wife,White,Male,52500,4029,89,Outlying-US(Guam-USVI-etc),0.516498,POSITIVE
22,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,3375,90,Outlying-US(Guam-USVI-etc),0.496056,NEGATIVE
22,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,3375,90,Outlying-US(Guam-USVI-etc),0.527959,POSITIVE
22,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Craft-repair,Wife,White,Female,77500,3375,90,United-States,0.497700,NEGATIVE
22,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Craft-repair,Wife,White,Male,77500,3375,90,United-States,0.529598,POSITIVE
22,Self-emp-not-inc,Some-college,2,Widowed,Craft-repair,Wife,White,Female,52500,3375,90,United-States,0.485365,NEGATIVE
22,Self-emp-not-inc,Some-college,2,Widowed,Craft-repair,Wife,White,Male,52500,3375,90,United-States,0.517286,POSITIVE
25,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,57500,4029,91,Cambodia,0.495069,NEGATIVE
25,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57500,4029,91,Cambodia,0.526975,POSITIVE
25,Self-emp-not-inc,Assoc-acdm,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,57500,4029,91,Cambodia,0.491640,NEGATIVE
25,Self-emp-not-inc,Assoc-acdm,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57500,4029,91,Cambodia,0.523554,POSITIVE
22,Self-emp-inc,11th,5,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,57500,3593,92,Cambodia,0.482168,NEGATIVE
22,Self-emp-inc,11th,5,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,57500,3593,92,Cambodia,0.514089,POSITIVE
22,Self-emp-not-inc,Bachelors,1,Widowed,Craft-repair,Wife,White,Female,52500,4029,77,United-States,0.494304,NEGATIVE
22,Self-emp-not-inc,Bachelors,1,Widowed,Craft-repair,Wife,White,Male,52500,4029,77,United-States,0.526212,POSITIVE
22,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,3375,77,United-States,0.482612,NEGATIVE
22,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,3375,77,United-States,0.514533,POSITIVE
22,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,77500,2940,89,United-States,0.473164,NEGATIVE
22,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,77500,2940,89,United-States,0.505070,POSITIVE
22,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,52500,2940,89,United-States,0.470594,NEGATIVE
22,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,52500,2940,89,United-States,0.502492,POSITIVE
22,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,4029,65,United-States,0.492031,NEGATIVE
22,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,4029,65,United-States,0.523944,POSITIVE
16,Self-emp-not-inc,Some-college,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,82500,4029,91,Cuba,0.482910,NEGATIVE
16,Self-emp-not-inc,Some-college,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,82500,4029,91,Cuba,0.514831,POSITIVE
16,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,52500,4029,89,Italy,0.497637,NEGATIVE
16,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,52500,4029,89,Italy,0.529534,POSITIVE
16,Self-emp-not-inc,Some-college,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,57500,4029,91,Poland,0.469934,NEGATIVE
16,Self-emp-not-inc,Some-college,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57500,4029,91,Poland,0.501829,POSITIVE
19,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,4029,90,China,0.478962,NEGATIVE
19,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,4029,90,China,0.510880,POSITIVE
19,Self-emp-not-inc,Prof-school,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,4029,90,China,0.475539,NEGATIVE
19,Self-emp-not-inc,Prof-school,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,4029,90,China,0.507452,POSITIVE
16,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,3375,90,China,0.484430,NEGATIVE
16,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,3375,90,China,0.516352,POSITIVE
16,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,4029,76,Italy,0.488051,NEGATIVE
16,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,4029,76,Italy,0.519970,POSITIVE
16,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,52500,4029,76,China,0.498477,NEGATIVE
16,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,52500,4029,76,China,0.530371,POSITIVE
16,Private,Prof-school,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,2940,89,China,0.499742,NEGATIVE
16,Private,Prof-school,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,2940,89,China,0.531632,POSITIVE
10,Self-emp-not-inc,12th,2,Married-civ-spouse,Craft-repair,Wife,White,Female,77500,3375,90,China,0.493315,NEGATIVE
10,Self-emp-not-inc,12th,2,Married-civ-spouse,Craft-repair,Wife,White,Male,77500,3375,90,China,0.525225,POSITIVE
10,Self-emp-not-inc,7th-8th,1,Widowed,Craft-repair,Wife,White,Female,52500,4029,90,Italy,0.492009,NEGATIVE
10,Self-emp-not-inc,7th-8th,1,Widowed,Craft-repair,Wife,White,Male,52500,4029,90,Italy,0.523922,POSITIVE
10,Self-emp-not-inc,12th,2,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,3375,90,Italy,0.480319,NEGATIVE
10,Self-emp-not-inc,12th,2,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,3375,90,Italy,0.512238,POSITIVE
10,Self-emp-not-inc,12th,2,Widowed,Craft-repair,Wife,White,Female,52500,3375,90,China,0.480985,NEGATIVE
10,Self-emp-not-inc,12th,2,Widowed,Craft-repair,Wife,White,Male,52500,3375,90,China,0.512905,POSITIVE
13,Self-emp-not-inc,12th,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,57500,4029,91,Cuba,0.483088,NEGATIVE
13,Self-emp-not-inc,12th,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57500,4029,91,Cuba,0.515010,POSITIVE
13,Self-emp-inc,Masters,3,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,57500,4029,92,Cuba,0.493572,NEGATIVE
13,Self-emp-inc,Masters,3,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,57500,4029,92,Cuba,0.525482,POSITIVE
10,Self-emp-not-inc,7th-8th,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,4029,77,Italy,0.489254,NEGATIVE
10,Self-emp-not-inc,7th-8th,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,4029,77,Italy,0.521172,POSITIVE
10,Self-emp-not-inc,7th-8th,1,Widowed,Craft-repair,Wife,White,Female,52500,4029,77,China,0.489920,NEGATIVE
10,Self-emp-not-inc,7th-8th,1,Widowed,Craft-repair,Wife,White,Male,52500,4029,77,China,0.521837,POSITIVE
10,Self-emp-not-inc,12th,2,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,3375,77,China,0.478233,NEGATIVE
10,Self-emp-not-inc,12th,2,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,3375,77,China,0.510150,POSITIVE
10,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,77500,4029,89,Italy,0.477692,NEGATIVE
10,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,77500,4029,89,Italy,0.509608,POSITIVE
10,Private,Prof-school,1,Widowed,Tech-support,Wife,White,Female,77500,4029,89,Italy,0.474270,NEGATIVE
10,Private,Prof-school,1,Widowed,Tech-support,Wife,White,Male,77500,4029,89,Italy,0.506179,POSITIVE
13,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,77500,3375,89,Italy,0.492439,NEGATIVE
13,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,77500,3375,89,Italy,0.524352,POSITIVE
10,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,82500,4029,91,Poland,0.497777,NEGATIVE
10,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,82500,4029,91,Poland,0.529674,POSITIVE
10,Self-emp-not-inc,Some-college,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,82500,4029,91,Cuba,0.488684,NEGATIVE
10,Self-emp-not-inc,Some-college,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,82500,4029,91,Cuba,0.520603,POSITIVE
10,Self-emp-not-inc,Some-college,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,82500,3375,91,Cuba,0.496914,NEGATIVE
10,Self-emp-not-inc,Some-college,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,82500,3375,91,Cuba,0.528814,POSITIVE
11,Self-emp-inc,11th,5,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,82500,3593,92,Cuba,0.475575,NEGATIVE
11,Self-emp-inc,11th,5,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,82500,3593,92,Cuba,0.507487,POSITIVE
10,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,77500,4029,76,Italy,0.468132,NEGATIVE
10,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,77500,4029,76,Italy,0.500021,POSITIVE
10,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,77500,4029,76,China,0.478530,NEGATIVE
10,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,77500,4029,76,China,0.510448,POSITIVE
10,Private,Prof-school,1,Widowed,Tech-support,Wife,White,Female,77500,4029,76,China,0.475108,NEGATIVE
10,Private,Prof-school,1,Widowed,Tech-support,Wife,White,Male,77500,4029,76,China,0.507019,POSITIVE
13,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,77500,3375,76,China,0.493279,NEGATIVE
13,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,77500,3375,76,China,0.525190,POSITIVE
10,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,82500,4029,78,Cuba,0.492758,NEGATIVE
10,Self-emp-not-inc,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,82500,4029,78,Cuba,0.524670,POSITIVE
13,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,52500,3375,89,Italy,0.489862,NEGATIVE
13,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,52500,3375,89,Italy,0.521779,POSITIVE
10,Self-emp-not-inc,Some-college,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,57500,4029,91,Poland,0.475695,NEGATIVE
10,Self-emp-not-inc,Some-college,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,57500,4029,91,Poland,0.507608,POSITIVE
10,Self-emp-not-inc,Some-college,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,57500,3593,91,Poland,0.489078,NEGATIVE
10,Self-emp-not-inc,Some-college,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,57500,3593,91,Poland,0.520997,POSITIVE
13,Self-emp-not-inc,Some-college,3,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,57500,3593,91,Poland,0.494480,NEGATIVE
13,Self-emp-not-inc,Some-college,3,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57500,3593,91,Poland,0.526387,POSITIVE
10,Self-emp-inc,Assoc-acdm,11,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,57500,4029,92,Poland,0.477475,NEGATIVE
10,Self-emp-inc,Assoc-acdm,11,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,57500,4029,92,Poland,0.509391,POSITIVE
11,Federal-gov,Prof-school,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,62500,4247,94,Jamaica,0.477963,NEGATIVE
11,Federal-gov,Prof-school,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,62500,4247,94,Jamaica,0.509880,POSITIVE
13,Self-emp-not-inc,Some-college,3,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,57500,3593,91,Cuba,0.485389,NEGATIVE
13,Self-emp-not-inc,Some-college,3,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,57500,3593,91,Cuba,0.517310,POSITIVE
10,Self-emp-inc,HS-grad,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,62500,4029,93,Iran,0.486685,NEGATIVE
10,Self-emp-inc,HS-grad,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,62500,4029,93,Iran,0.518605,POSITIVE
11,Local-gov,11th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,62500,4247,95,Iran,0.491568,NEGATIVE
11,Local-gov,11th,5,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,62500,4247,95,Iran,0.523482,POSITIVE
13,Self-emp-inc,11th,11,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,57500,3593,92,Cuba,0.481836,NEGATIVE
13,Self-emp-inc,11th,11,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,57500,3593,92,Cuba,0.513757,POSITIVE
14,Local-gov,11th,5,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,62500,4247,95,Iran,0.487493,NEGATIVE
