age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
91,State-gov,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,32500,3811,4,El-Salvador,0.519566,POSITIVE
91,State-gov,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,32500,3811,4,El-Salvador,0.452288,NEGATIVE
91,State-gov,12th,6,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,27500,3811,4,El-Salvador,0.448141,NEGATIVE
91,State-gov,12th,6,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,27500,3811,4,El-Salvador,0.507029,POSITIVE
79,Local-gov,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,27500,2286,1,Guatemala,0.460613,NEGATIVE
79,Local-gov,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,27500,2286,1,Guatemala,0.505499,POSITIVE
83,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,27500,3593,3,Scotland,0.634977,POSITIVE
83,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,27500,3593,3,Scotland,0.494273,NEGATIVE
87,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,27500,2722,3,Yugoslavia,0.529324,POSITIVE
87,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,27500,2722,3,Yugoslavia,0.372385,NEGATIVE
87,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,32500,3811,3,Yugoslavia,0.487934,NEGATIVE
87,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,32500,3811,3,Yugoslavia,0.540371,POSITIVE
83,Local-gov,HS-grad,5,Widowed,Sales,Wife,Asian-Pac-Islander,Female,27500,3593,2,Scotland,0.478768,NEGATIVE
83,Local-gov,HS-grad,5,Widowed,Sales,Wife,Asian-Pac-Islander,Male,27500,3593,2,Scotland,0.531910,POSITIVE
89,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,27500,3811,4,El-Salvador,0.598290,POSITIVE
89,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,27500,3811,4,El-Salvador,0.430080,NEGATIVE
81,Local-gov,Some-college,1,Widowed,Craft-repair,Wife,White,Female,27500,2286,1,Nicaragua,0.597685,POSITIVE
81,Local-gov,Some-college,1,Widowed,Craft-repair,Wife,White,Male,27500,2286,1,Nicaragua,0.488221,NEGATIVE
64,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,27500,3811,3,Yugoslavia,0.523338,POSITIVE
64,State-gov,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,27500,3811,3,Yugoslavia,0.362554,NEGATIVE
83,Local-gov,HS-grad,5,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,27500,3593,2,France,0.463417,NEGATIVE
83,Local-gov,HS-grad,5,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,27500,3593,2,France,0.521045,POSITIVE
79,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,27500,3375,1,Portugal,0.479720,NEGATIVE
79,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,27500,3375,1,Portugal,0.536706,POSITIVE
95,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,27500,2940,5,Haiti,0.491955,NEGATIVE
95,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,27500,2940,5,Haiti,0.505835,POSITIVE
89,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,27500,3811,4,Ecuador,0.496635,NEGATIVE
89,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,27500,3811,4,Ecuador,0.548275,POSITIVE
89,State-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,27500,2722,4,Ecuador,0.458743,NEGATIVE
89,State-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,27500,2722,4,Ecuador,0.511174,POSITIVE
73,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,27500,4029,5,Haiti,0.495485,NEGATIVE
73,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,27500,4029,5,Haiti,0.552093,POSITIVE
71,State-gov,Masters,3,Married-spouse-absent,Farming-fishing,Own-child,Other,Female,27500,4029,5,Taiwan,0.467988,NEGATIVE
71,State-gov,Masters,3,Married-spouse-absent,Farming-fishing,Own-child,Other,Male,27500,4029,5,Taiwan,0.525627,POSITIVE
91,State-gov,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,27500,1633,4,El-Salvador,0.587691,POSITIVE
91,State-gov,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,27500,1633,4,El-Salvador,0.448986,NEGATIVE
83,Local-gov,HS-grad,5,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,27500,3593,3,France,0.481017,NEGATIVE
83,Local-gov,HS-grad,5,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,27500,3593,3,France,0.530900,POSITIVE
85,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,27500,2504,2,Dominican-Republic,0.470260,NEGATIVE
85,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,27500,2504,2,Dominican-Republic,0.518433,POSITIVE
91,Local-gov,12th,2,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,27500,3811,4,Ecuador,0.474126,NEGATIVE
