age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,decision
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,89,Guatemala,0.209746,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,89,Guatemala,1.000000,POSITIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,76,Guatemala,0.279849,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,76,Guatemala,1.000000,POSITIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,89,Guatemala,0.265554,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,89,Guatemala,1.000000,POSITIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,76,Guatemala,0.385322,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,76,Guatemala,1.000000,POSITIVE
79,Self-emp-not-inc,Some-college,9,Divorced,Craft-repair,Not-in-family,White,Female,92500,3375,90,Nicaragua,0.428484,NEGATIVE
79,Self-emp-not-inc,Some-college,9,Divorced,Craft-repair,Not-in-family,White,Male,92500,3375,90,Nicaragua,1.000000,POSITIVE
80,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,92500,3593,78,Scotland,0.375620,NEGATIVE
80,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,92500,3593,78,Scotland,1.000000,POSITIVE
79,Self-emp-not-inc,Some-college,9,Divorced,Craft-repair,Not-in-family,White,Female,92500,2286,90,Nicaragua,0.463678,NEGATIVE
79,Self-emp-not-inc,Some-college,9,Divorced,Craft-repair,Not-in-family,White,Male,92500,2286,90,Nicaragua,1.000000,POSITIVE
80,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,92500,2504,78,Scotland,0.440453,NEGATIVE
80,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,92500,2504,78,Scotland,1.000000,POSITIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,89,Guatemala,0.430062,NEGATIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,89,Guatemala,1.000000,POSITIVE
90,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Female,92500,3375,77,Nicaragua,0.425971,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Male,92500,3375,77,Nicaragua,1.000000,POSITIVE
90,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Female,92500,2286,90,Nicaragua,0.410038,NEGATIVE
90,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Male,92500,2286,90,Nicaragua,1.000000,POSITIVE
91,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,92500,2504,78,Scotland,0.404982,NEGATIVE
91,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,92500,2504,78,Scotland,1.000000,POSITIVE
80,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,92500,3593,91,Scotland,0.488641,NEGATIVE
80,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,92500,3593,91,Scotland,1.000000,POSITIVE
81,Self-emp-inc,Prof-school,3,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,92500,3593,79,Thailand,0.482352,NEGATIVE
81,Self-emp-inc,Prof-school,3,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92500,3593,79,Thailand,1.000000,POSITIVE
81,Self-emp-inc,Prof-school,3,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,92500,2504,92,Thailand,0.468131,NEGATIVE
81,Self-emp-inc,Prof-school,3,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92500,2504,92,Thailand,1.000000,POSITIVE
82,Self-emp-inc,Assoc-voc,3,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,92500,2722,80,Yugoslavia,0.460817,NEGATIVE
82,Self-emp-inc,Assoc-voc,3,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,92500,2722,80,Yugoslavia,1.000000,POSITIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,89,Portugal,0.065013,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,89,Portugal,1.000000,POSITIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,76,Portugal,0.090470,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,76,Portugal,1.000000,POSITIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,89,Portugal,0.075711,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,89,Portugal,1.000000,POSITIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,76,Portugal,0.100124,NEGATIVE
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,76,Portugal,1.000000,POSITIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,89,Portugal,0.252597,NEGATIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,89,Portugal,1.000000,POSITIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,76,Portugal,0.319254,NEGATIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,76,Portugal,1.000000,POSITIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,89,Portugal,0.280432,NEGATIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,89,Portugal,1.000000,POSITIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,76,Portugal,0.350984,NEGATIVE
79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,76,Portugal,1.000000,POSITIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,89,Portugal,0.102933,NEGATIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,89,Portugal,1.000000,POSITIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,76,Portugal,0.137353,NEGATIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,76,Portugal,1.000000,POSITIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,89,Portugal,0.116854,NEGATIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,89,Portugal,1.000000,POSITIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,2286,76,Portugal,0.155125,NEGATIVE
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,2286,76,Portugal,1.000000,POSITIVE
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,89,Portugal,0.358031,NEGATIVE
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,89,Portugal,1.000000,POSITIVE
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,92500,3375,76,Portugal,0.436269,NEGATIVE
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,92500,3375,76,Portugal,1.000000,POSITIVE
